Ticker,ShortName,Sector,Industry,Price
ON,ON Semiconductor,Information Technology,Semiconductors,41.90999984741211
OKE,Oneok,Energy,Oil & Gas Storage & Transportation,82.77999877929688
ORCL,Oracle Corporation,Information Technology,Application Software,150.72999572753906
OTIS,Otis Worldwide,Industrials,Industrial Machinery & Supplies & Components,97.31999969482422
PCAR,Paccar,Industrials,Construction Machinery & Heavy Transportation Equipment,89.9000015258789
PKG,Packaging Corporation of America,Materials,Paper & Plastic Packaging Products & Materials,187.4199981689453
PLTR,Palantir Technologies,Information Technology,Application Software,124.27999877929688
PANW,Palo Alto Networks,Information Technology,Systems Software,187.6999969482422
PARA,Paramount Global,Communication Services,Movies & Entertainment,11.430000305175781
PH,Parker Hannifin,Industrials,Industrial Machinery & Supplies & Components,619.02001953125
PAYX,Paychex,Industrials,Human Resource & Employment Services,149.80999755859375
PAYC,Paycom,Industrials,Human Resource & Employment Services,227.3699951171875
PYPL,PayPal,Financials,Transaction & Payment Processing Services,67.23999786376953
PNR,Pentair,Industrials,Industrial Machinery & Supplies & Components,93.29000091552734
PEP,PepsiCo,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,133.75
PFE,Pfizer,Health Care,Pharmaceuticals,24.200000762939453
PCG,PG&E Corporation,Utilities,Multi-Utilities,16.93000030517578
PM,Philip Morris International,Consumer Staples,Tobacco,170.86000061035156
PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,107.1500015258789
PNW,Pinnacle West Capital,Utilities,Multi-Utilities,94.31999969482422
PNC,PNC Financial Services,Financials,Diversified Banks,165.5399932861328
POOL,Pool Corporation,Consumer Discretionary,Distributors,306.69000244140625
PPG,PPG Industries,Materials,Specialty Chemicals,110.48999786376953
PPL,PPL Corporation,Utilities,Electric Utilities,36.16999816894531
PFG,Principal Financial Group,Financials,Life & Health Insurance,76.83000183105469
PG,Procter & Gamble,Consumer Staples,Personal Care Products,160.52000427246094
PGR,Progressive Corporation,Financials,Property & Casualty Insurance,282.80999755859375
PLD,Prologis,Real Estate,Industrial REITs,105.41000366210938
PRU,Prudential Financial,Financials,Life & Health Insurance,103.62000274658203
PEG,Public Service Enterprise Group,Utilities,Electric Utilities,79.4800033569336
PTC,PTC Inc.,Information Technology,Application Software,160.08999633789062
PSA,Public Storage,Real Estate,Self-Storage REITs,300.1499938964844
PHM,PulteGroup,Consumer Discretionary,Homebuilding,104.45999908447266
PWR,Quanta Services,Industrials,Construction & Engineering,321.1400146484375
QCOM,Qualcomm,Information Technology,Semiconductors,139.80999755859375
DGX,Quest Diagnostics,Health Care,Health Care Services,177.9499969482422
RL,Ralph Lauren Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",232.6300048828125
RJF,Raymond James Financial,Financials,Investment Banking & Brokerage,141.75999450683594
RTX,RTX Corporation,Industrials,Aerospace & Defense,130.2100067138672
O,Realty Income,Real Estate,Retail REITs,56.959999084472656
REG,Regency Centers,Real Estate,Retail REITs,73.02999877929688
REGN,Regeneron Pharmaceuticals,Health Care,Biotechnology,605.6099853515625
RF,Regions Financial Corporation,Financials,Regional Banks,21.049999237060547
RSG,Republic Services,Industrials,Environmental & Facilities Services,250.52000427246094
RMD,ResMed,Health Care,Health Care Equipment,239.9499969482422
RVTY,Revvity,Health Care,Health Care Equipment,93.98999786376953
ROK,Rockwell Automation,Industrials,Electrical Components & Equipment,253.64999389648438
ROL,"Rollins, Inc.",Industrials,Environmental & Facilities Services,56.66999816894531
ROP,Roper Technologies,Information Technology,Electronic Equipment & Instruments,566.0399780273438
ROST,Ross Stores,Consumer Discretionary,Apparel Retail,140.49000549316406
RCL,Royal Caribbean Group,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",229.9499969482422
SPGI,S&P Global,Financials,Financial Exchanges & Data,506.6199951171875
CRM,Salesforce,Information Technology,Application Software,275.0799865722656
SBAC,SBA Communications,Real Estate,Telecom Tower REITs,241.9600067138672
SLB,Schlumberger,Energy,Oil & Gas Equipment & Services,34.72999954223633
STX,Seagate Technology,Information Technology,"Technology Hardware, Storage & Peripherals",93.06999969482422
SRE,Sempra,Utilities,Multi-Utilities,75.47000122070312
NOW,ServiceNow,Information Technology,Systems Software,977.3599853515625
SHW,Sherwin-Williams,Materials,Specialty Chemicals,359.6400146484375
SPG,Simon Property Group,Real Estate,Retail REITs,161.77000427246094
SWKS,Skyworks Solutions,Information Technology,Semiconductors,66.05999755859375
SJM,J.M. Smucker Company (The),Consumer Staples,Packaged Foods & Meats,114.76000213623047
SW,Smurfit Westrock,Materials,Paper & Plastic Packaging Products & Materials,41.279998779296875
SNA,Snap-on,Industrials,Industrial Machinery & Supplies & Components,316.95001220703125
SOLV,Solventum,Health Care,Health Care Technology,67.62000274658203
SO,Southern Company,Utilities,Electric Utilities,91.05000305175781
LUV,Southwest Airlines,Industrials,Passenger Airlines,29.850000381469727
SWK,Stanley Black & Decker,Industrials,Industrial Machinery & Supplies & Components,61.38999938964844
SBUX,Starbucks,Consumer Discretionary,Restaurants,84.69000244140625
STT,State Street Corporation,Financials,Asset Management & Custody Banks,90.52999877929688
STLD,Steel Dynamics,Materials,Steel,134.94000244140625
STE,Steris,Health Care,Health Care Equipment,224.80999755859375
SYK,Stryker Corporation,Health Care,Health Care Equipment,378.2200012207031
SMCI,Supermicro,Information Technology,"Technology Hardware, Storage & Peripherals",33.709999084472656
SYF,Synchrony Financial,Financials,Consumer Finance,54.18000030517578
SNPS,Synopsys,Information Technology,Application Software,472.2799987792969
SYY,Sysco,Consumer Staples,Food Distributors,70.75
TMUS,T-Mobile US,Communication Services,Wireless Telecommunication Services,248.8800048828125
TROW,T. Rowe Price,Financials,Asset Management & Custody Banks,91.6500015258789
TTWO,Take-Two Interactive,Communication Services,Interactive Home Entertainment,219.5
TPR,"Tapestry, Inc.",Consumer Discretionary,"Apparel, Accessories & Luxury Goods",72.76000213623047
TRGP,Targa Resources,Energy,Oil & Gas Storage & Transportation,161.8699951171875
TGT,Target Corporation,Consumer Staples,Consumer Staples Merchandise Retail,97.37000274658203
TEL,TE Connectivity,Information Technology,Electronic Manufacturing Services,149.92999267578125
TDY,Teledyne Technologies,Information Technology,Electronic Equipment & Instruments,478.8299865722656
TER,Teradyne,Information Technology,Semiconductor Materials & Equipment,75.87999725341797
TSLA,"Tesla, Inc.",Consumer Discretionary,Automobile Manufacturers,287.2099914550781
TXN,Texas Instruments,Information Technology,Semiconductors,164.50999450683594
TPL,Texas Pacific Land Corporation,Energy,Oil & Gas Exploration & Production,1346.3900146484375
TXT,Textron,Industrials,Aerospace & Defense,71.0199966430664
TMO,Thermo Fisher Scientific,Health Care,Life Sciences Tools & Services,423.54998779296875
TJX,TJX Companies,Consumer Discretionary,Apparel Retail,129.2100067138672
TKO,TKO Group Holdings,Communication Services,Movies & Entertainment,166.42999267578125
TSCO,Tractor Supply,Consumer Discretionary,Other Specialty Retail,50.84000015258789
TT,Trane Technologies,Industrials,Building Products,399.5899963378906
TDG,TransDigm Group,Industrials,Aerospace & Defense,1450.280029296875
TRV,Travelers Companies (The),Financials,Property & Casualty Insurance,267.4100036621094
TRMB,Trimble Inc.,Information Technology,Electronic Equipment & Instruments,64.58999633789062
TFC,Truist Financial,Financials,Diversified Banks,39.470001220703125
TYL,Tyler Technologies,Information Technology,Application Software,550.0
TSN,Tyson Foods,Consumer Staples,Packaged Foods & Meats,60.790000915527344
USB,U.S. Bancorp,Financials,Diversified Banks,41.470001220703125
UBER,Uber,Industrials,Passenger Ground Transportation,84.27999877929688
UDR,"UDR, Inc.",Real Estate,Multi-Family Residential REITs,43.810001373291016
ULTA,Ulta Beauty,Consumer Discretionary,Other Specialty Retail,395.80999755859375
UNP,Union Pacific Corporation,Industrials,Rail Transportation,218.2899932861328
UAL,United Airlines Holdings,Industrials,Passenger Airlines,74.06999969482422
UPS,United Parcel Service,Industrials,Air Freight & Logistics,96.4000015258789
URI,United Rentals,Industrials,Trading Companies & Distributors,665.4000244140625
UNH,UnitedHealth Group,Health Care,Managed Health Care,399.9200134277344
UHS,Universal Health Services,Health Care,Health Care Facilities,178.74000549316406
VLO,Valero Energy,Energy,Oil & Gas Refining & Marketing,118.93000030517578
VTR,Ventas,Real Estate,Health Care REITs,66.55999755859375
VLTO,Veralto,Industrials,Environmental & Facilities Services,95.52999877929688
VRSN,Verisign,Information Technology,Internet Services & Infrastructure,284.0899963378906
VRSK,Verisk Analytics,Industrials,Research & Consulting Services,293.8999938964844
VZ,Verizon,Communication Services,Integrated Telecommunication Services,43.7400016784668
VRTX,Vertex Pharmaceuticals,Health Care,Biotechnology,501.1499938964844
VTRS,Viatris,Health Care,Pharmaceuticals,8.649999618530273
VICI,Vici Properties,Real Estate,Hotel & Resort REITs,31.690000534057617
V,Visa Inc.,Financials,Transaction & Payment Processing Services,347.6000061035156
VST,Vistra Corp.,Utilities,Electric Utilities,139.27999877929688
VMC,Vulcan Materials Company,Materials,Construction Materials,267.04998779296875
WRB,W. R. Berkley Corporation,Financials,Property & Casualty Insurance,72.61000061035156
GWW,W. W. Grainger,Industrials,Industrial Machinery & Supplies & Components,1068.0
WAB,Wabtec,Industrials,Construction Machinery & Heavy Transportation Equipment,191.38999938964844
WBA,Walgreens Boots Alliance,Consumer Staples,Drug Retail,10.979999542236328
WMT,Walmart,Consumer Staples,Consumer Staples Merchandise Retail,98.75
DIS,Walt Disney Company (The),Communication Services,Movies & Entertainment,92.48999786376953
WBD,Warner Bros. Discovery,Communication Services,Broadcasting,8.539999961853027
WM,Waste Management,Industrials,Environmental & Facilities Services,233.94000244140625
WAT,Waters Corporation,Health Care,Life Sciences Tools & Services,350.45001220703125
WEC,WEC Energy Group,Utilities,Electric Utilities,108.62000274658203
WFC,Wells Fargo,Financials,Diversified Banks,73.80000305175781
WELL,Welltower,Real Estate,Health Care REITs,150.72000122070312
WST,West Pharmaceutical Services,Health Care,Health Care Supplies,211.2899932861328
WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",44.689998626708984
WY,Weyerhaeuser,Real Estate,Timber REITs,26.15999984741211
WSM,"Williams-Sonoma, Inc.",Consumer Discretionary,Homefurnishing Retail,160.55999755859375
WMB,Williams Companies,Energy,Oil & Gas Storage & Transportation,60.0
WTW,Willis Towers Watson,Financials,Insurance Brokers,312.07000732421875
WDAY,"Workday, Inc.",Information Technology,Application Software,248.67999267578125
WYNN,Wynn Resorts,Consumer Discretionary,Casinos & Gaming,82.48999786376953
XEL,Xcel Energy,Utilities,Multi-Utilities,70.7699966430664
XYL,Xylem Inc.,Industrials,Industrial Machinery & Supplies & Components,124.25
YUM,Yum! Brands,Consumer Discretionary,Restaurants,149.13999938964844
ZBRA,Zebra Technologies,Information Technology,Electronic Equipment & Instruments,255.9499969482422
ZBH,Zimmer Biomet,Health Care,Health Care Equipment,102.37999725341797
ZTS,Zoetis,Health Care,Pharmaceuticals,157.44000244140625
